0.000000	0.025000	nan
0.020000	0.025000	0.000000
0.040000	0.025000	0.000000
0.060000	0.025000	0.000000
0.080000	0.025000	0.000000
0.100000	0.025000	0.000000
0.120000	0.025000	0.000000
0.140000	0.025000	0.000000
0.160000	0.025000	0.000000
0.180000	0.025000	0.000000
0.200000	0.025000	0.000000
0.220000	0.025000	0.000000
0.240000	0.025000	0.000000
0.260000	0.025000	0.000000
0.280000	0.025000	0.000000
0.300000	0.025000	0.000000
0.320000	0.025000	0.000000
0.340000	0.025000	0.000000
0.360000	0.025000	0.000000
0.380000	0.025000	0.000000
0.400000	0.025000	0.000000
0.420000	0.025000	0.000000
0.440000	0.025000	0.000000
0.460000	0.025000	0.000000
0.480000	0.025000	0.000000
0.500000	0.025000	0.000000
0.520000	0.025000	0.000000
0.540000	0.025000	0.000000
0.560000	0.025000	0.000000
0.580000	0.025000	0.000000
0.600000	0.025000	0.000000
0.620000	0.025000	0.000000
0.640000	0.025000	0.000000
0.660000	0.025000	0.000000
0.680000	0.025000	0.000000
0.700000	0.025000	0.000000
0.720000	0.025000	0.000000
0.740000	0.025000	0.000000
0.760000	0.025000	0.000000
0.780000	0.025000	0.000000
0.800000	0.025000	0.000000
0.820000	0.025000	0.000000
0.840000	0.025000	0.000000
0.860000	0.025000	0.002562
0.880000	0.025000	0.003670
0.900000	0.025000	0.002339
0.920000	0.025000	0.010074
0.940000	0.025000	0.006433
0.960000	0.025000	0.007196
0.980000	0.025000	0.005919
1.000000	0.025000	0.003790
1.020000	0.025000	0.007285
1.040000	0.025000	0.007883
1.060000	0.025000	0.013491
1.080000	0.025000	0.008935
1.100000	0.025000	0.017226
1.120000	0.025000	0.009819
1.140000	0.025000	0.018225
1.160000	0.025000	0.011969
1.180000	0.025000	0.016330
1.200000	0.025000	0.023028
1.220000	0.025000	0.019096
1.240000	0.025000	0.033889
1.260000	0.025000	0.021483
1.280000	0.025000	0.031226
1.300000	0.025000	0.031954
1.320000	0.025000	0.029906
1.340000	0.025000	0.029020
1.360000	0.025000	0.027148
1.380000	0.025000	0.039302
1.400000	0.025000	0.064289
1.420000	0.025000	0.163040
1.440000	0.025000	0.518120
1.460000	0.025000	2.737899
1.480000	0.025000	9.969016
1.500000	0.025000	20.086140
1.520000	0.025000	24.898480
1.540000	0.025000	20.442070
1.560000	0.025000	12.260480
1.580000	0.025000	5.474496
1.600000	0.025000	1.796397
1.620000	0.025000	0.442952
1.640000	0.025000	0.152526
1.660000	0.025000	0.067732
1.680000	0.025000	0.039946
1.700000	0.025000	0.029504
1.720000	0.025000	0.023698
1.740000	0.025000	0.029415
1.760000	0.025000	0.021716
1.780000	0.025000	0.024819
1.800000	0.025000	0.024563
1.820000	0.025000	0.021452
1.840000	0.025000	0.026864
1.860000	0.025000	0.024099
1.880000	0.025000	0.017692
1.900000	0.025000	0.024407
1.920000	0.025000	0.023130
1.940000	0.025000	0.020139
1.960000	0.025000	0.021209
1.980000	0.025000	0.023683
2.000000	0.025000	0.021554
2.020000	0.025000	0.022290
2.040000	0.025000	0.019806
2.060000	0.025000	0.020986
2.080000	0.025000	0.025621
2.100000	0.025000	0.021483
2.120000	0.025000	0.023399
2.140000	0.025000	0.025860
2.160000	0.025000	0.022134
2.180000	0.025000	0.027112
2.200000	0.025000	0.024664
2.220000	0.025000	0.023453
2.240000	0.025000	0.025491
2.260000	0.025000	0.028751
2.280000	0.025000	0.027520
2.300000	0.025000	0.025611
2.320000	0.025000	0.027987
2.340000	0.025000	0.029414
2.360000	0.025000	0.041676
2.380000	0.025000	0.062220
2.400000	0.025000	0.144251
2.420000	0.025000	0.356552
2.440000	0.025000	0.733130
2.460000	0.025000	1.160713
2.480000	0.025000	1.721881
2.500000	0.025000	2.277294
2.520000	0.025000	2.953675
2.540000	0.025000	3.507227
2.560000	0.025000	3.740759
2.580000	0.025000	3.759704
2.600000	0.025000	3.340356
2.620000	0.025000	2.869974
2.640000	0.025000	2.022049
2.660000	0.025000	1.234152
2.680000	0.025000	0.727476
2.700000	0.025000	0.331532
2.720000	0.025000	0.142912
2.740000	0.025000	0.061457
2.760000	0.025000	0.045893
2.780000	0.025000	0.033344
2.800000	0.025000	0.030815
2.820000	0.025000	0.027759
2.840000	0.025000	0.024902
2.860000	0.025000	0.024671
2.880000	0.025000	0.027071
2.900000	0.025000	0.025347
2.920000	0.025000	0.026335
2.940000	0.025000	0.032664
2.960000	0.025000	0.032872
2.980000	0.025000	0.043421
3.000000	0.025000	0.064214
3.020000	0.025000	0.112605
3.040000	0.025000	0.127531
3.060000	0.025000	0.157033
3.080000	0.025000	0.148908
3.100000	0.025000	0.156260
3.120000	0.025000	0.212465
3.140000	0.025000	0.302975
3.160000	0.025000	0.355700
3.180000	0.025000	0.419633
3.200000	0.025000	0.426802
3.220000	0.025000	0.436593
3.240000	0.025000	0.457753
3.260000	0.025000	0.451976
3.280000	0.025000	0.424993
3.300000	0.025000	0.398717
3.320000	0.025000	0.437592
3.340000	0.025000	0.358225
3.360000	0.025000	0.272236
3.380000	0.025000	0.217027
3.400000	0.025000	0.153833
3.420000	0.025000	0.140456
3.440000	0.025000	0.108404
3.460000	0.025000	0.083571
3.480000	0.025000	0.080970
3.500000	0.025000	0.097604
3.520000	0.025000	0.116837
3.540000	0.025000	0.121569
3.560000	0.025000	0.133139
3.580000	0.025000	0.170317
3.600000	0.025000	0.276916
3.620000	0.025000	0.305964
3.640000	0.025000	0.359172
3.660000	0.025000	0.332130
3.680000	0.025000	0.346510
3.700000	0.025000	0.429003
3.720000	0.025000	0.383599
3.740000	0.025000	0.381404
3.760000	0.025000	0.417163
3.780000	0.025000	0.520178
3.800000	0.025000	0.711680
3.820000	0.025000	0.832541
3.840000	0.025000	0.965629
3.860000	0.025000	1.107557
3.880000	0.025000	1.251424
3.900000	0.025000	1.439256
3.920000	0.025000	1.528743
3.940000	0.025000	1.343535
3.960000	0.025000	1.243241
3.980000	0.025000	0.990459
4.000000	0.025000	0.946472
4.020000	0.025000	0.847029
4.040000	0.025000	0.809233
4.060000	0.025000	0.794153
4.080000	0.025000	0.829698
4.100000	0.025000	0.883563
4.120000	0.025000	0.791005
4.140000	0.025000	0.793054
4.160000	0.025000	0.812163
4.180000	0.025000	0.791234
4.200000	0.025000	0.814974
4.220000	0.025000	0.871375
4.240000	0.025000	0.920775
4.260000	0.025000	1.040525
4.280000	0.025000	1.092938
4.300000	0.025000	1.071778
4.320000	0.025000	1.061674
4.340000	0.025000	1.085613
4.360000	0.025000	1.045972
4.380000	0.025000	1.154570
4.400000	0.025000	1.074999
4.420000	0.025000	1.057339
4.440000	0.025000	1.014866
4.460000	0.025000	0.976874
4.480000	0.025000	1.006124
4.500000	0.025000	1.016196
4.520000	0.025000	0.990389
4.540000	0.025000	1.025212
4.560000	0.025000	1.193798
4.580000	0.025000	1.220611
4.600000	0.025000	1.234422
4.620000	0.025000	1.280129
4.640000	0.025000	1.309470
4.660000	0.025000	1.192237
4.680000	0.025000	1.155380
4.700000	0.025000	1.111857
4.720000	0.025000	1.148893
4.740000	0.025000	1.219000
4.760000	0.025000	1.362322
4.780000	0.025000	1.363717
4.800000	0.025000	1.382271
4.820000	0.025000	1.244650
4.840000	0.025000	1.171980
4.860000	0.025000	1.131388
4.880000	0.025000	1.148629
4.900000	0.025000	1.233185
4.920000	0.025000	1.269011
4.940000	0.025000	1.179131
4.960000	0.025000	1.209114
4.980000	0.025000	1.232848
5.000000	0.025000	1.185222
5.020000	0.025000	1.243544
5.040000	0.025000	1.307096
5.060000	0.025000	1.302038
5.080000	0.025000	1.345260
5.100000	0.025000	1.350829
5.120000	0.025000	1.440769
5.140000	0.025000	1.430762
5.160000	0.025000	1.333652
5.180000	0.025000	1.274930
5.200000	0.025000	1.220188
5.220000	0.025000	1.241593
5.240000	0.025000	1.256286
5.260000	0.025000	1.218055
5.280000	0.025000	1.216865
5.300000	0.025000	1.263924
5.320000	0.025000	1.264849
5.340000	0.025000	1.351046
5.360000	0.025000	1.326406
5.380000	0.025000	1.301080
5.400000	0.025000	1.316413
5.420000	0.025000	1.284237
5.440000	0.025000	1.285728
5.460000	0.025000	1.270383
5.480000	0.025000	1.289016
5.500000	0.025000	1.264594
5.520000	0.025000	1.321395
5.540000	0.025000	1.319929
5.560000	0.025000	1.260219
5.580000	0.025000	1.247672
5.600000	0.025000	1.257809
5.620000	0.025000	1.186930
5.640000	0.025000	1.199584
5.660000	0.025000	1.254143
5.680000	0.025000	1.263739
5.700000	0.025000	1.219778
5.720000	0.025000	1.195915
5.740000	0.025000	1.149783
5.760000	0.025000	1.179335
5.780000	0.025000	1.231506
5.800000	0.025000	1.313996
5.820000	0.025000	1.309652
5.840000	0.025000	1.328309
5.860000	0.025000	1.256546
5.880000	0.025000	1.190632
5.900000	0.025000	1.108081
5.920000	0.025000	1.065193
5.940000	0.025000	1.028120
5.960000	0.025000	1.023898
5.980000	0.025000	1.053304
6.000000	0.025000	1.135009
